date,actual_energy,predicted_energy,residual,absolute_error,is_anomaly,severity,T1,T_out,RH_1,RH_out,Windspeed,Visibility,Tdewpoint,lights,hour,day_of_week
2016-05-03 02:50:00,40,32.62,7.38,7.38,False,Normal,22.1,10.2666666666667,39.59,87.5,6.8333333333333295,42.16666666666669,8.21666666666667,0,2,1
2016-05-03 03:00:00,50,34.43,15.57,15.57,False,Normal,22.066666666666695,10.1,39.56,86.0,7.0,40.0,7.8,0,3,1
2016-05-03 03:10:00,50,35.54,14.46,14.46,False,Normal,22.0,9.883333333333328,39.433333333333294,86.5,6.3333333333333295,38.16666666666669,7.666666666666669,0,3,1
2016-05-03 03:20:00,50,36.62,13.38,13.38,False,Normal,22.0,9.66666666666667,39.4,87.0,5.66666666666667,36.33333333333329,7.53333333333333,0,3,1
2016-05-03 03:30:00,60,37.0,23.0,23.0,False,Normal,22.0,9.45,39.4,87.5,5.0,34.5,7.4,0,3,1
2016-05-03 03:40:00,50,38.21,11.79,11.79,False,Normal,21.963333333333296,9.233333333333329,39.4,88.0,4.3333333333333295,32.66666666666669,7.26666666666667,0,3,1
2016-05-03 03:50:00,60,39.5,20.5,20.5,False,Normal,21.89,9.01666666666667,39.3266666666667,88.5,3.6666666666666705,30.8333333333333,7.133333333333329,0,3,1
2016-05-03 04:00:00,40,41.01,-1.01,1.01,False,Normal,21.89,8.8,39.29,89.0,3.0,29.0,7.0,0,4,1
2016-05-03 04:10:00,50,41.57,8.43,8.43,False,Normal,21.89,8.65,39.29,89.5,3.0,28.5,6.95,0,4,1
2016-05-03 04:20:00,50,39.41,10.59,10.59,False,Normal,21.89,8.5,39.29,90.0,3.0,28.0,6.9,0,4,1
2016-05-03 04:30:00,50,34.7,15.3,15.3,False,Normal,21.8566666666667,8.349999999999998,39.29,90.5,3.0,27.5,6.85,0,4,1
2016-05-03 04:40:00,50,31.2,18.8,18.8,False,Normal,21.79,8.199999999999998,39.29,91.0,3.0,27.0,6.8,0,4,1
2016-05-03 04:50:00,60,29.66,30.34,30.34,False,Normal,21.79,8.05,39.26,91.5,3.0,26.5,6.75,0,4,1
2016-05-03 05:00:00,70,28.05,41.95,41.95,False,Normal,21.79,7.9,39.2,92.0,3.0,26.0,6.7,0,5,1
2016-05-03 05:10:00,70,27.95,42.05,42.05,False,Normal,21.79,7.76666666666667,39.2666666666667,92.1666666666667,2.8333333333333295,25.666666666666696,6.5833333333333295,0,5,1
2016-05-03 05:20:00,30,27.41,2.59,2.59,False,Normal,21.79,7.633333333333329,39.4,92.3333333333333,2.66666666666667,25.3333333333333,6.46666666666667,0,5,1
2016-05-03 05:30:00,40,45.76,-5.76,5.76,False,Normal,21.79,7.5,39.463333333333296,92.5,2.5,25.0,6.35,10,5,1
2016-05-03 05:40:00,50,22.52,27.48,27.48,False,Normal,21.79,7.366666666666669,39.59,92.6666666666667,2.3333333333333295,24.666666666666696,6.23333333333333,0,5,1
2016-05-03 05:50:00,50,18.51,31.49,31.49,False,Normal,21.79,7.233333333333332,39.56,92.8333333333333,2.16666666666667,24.3333333333333,6.11666666666667,0,5,1
2016-05-03 06:00:00,60,21.1,38.9,38.9,False,Normal,21.79,7.1,39.5,93.0,2.0,24.0,6.0,0,6,1
2016-05-03 06:10:00,110,24.56,85.44,85.44,False,Normal,21.79,7.01666666666667,39.4,93.3333333333333,2.0,24.166666666666696,5.96666666666667,0,6,1
2016-05-03 06:20:00,70,48.62,21.38,21.38,False,Normal,21.79,6.93333333333333,39.4666666666667,93.6666666666667,2.0,24.3333333333333,5.93333333333333,10,6,1
2016-05-03 06:30:00,50,32.07,17.93,17.93,False,Normal,21.79,6.85,39.7666666666667,94.0,2.0,24.5,5.9,0,6,1
2016-05-03 06:40:00,60,39.25,20.75,20.75,False,Normal,21.79,6.76666666666667,40.16,94.3333333333333,2.0,24.666666666666696,5.86666666666667,0,6,1
2016-05-03 06:50:00,60,36.3,23.7,23.7,False,Normal,21.79,6.68333333333333,40.09,94.6666666666667,2.0,24.8333333333333,5.8333333333333295,0,6,1
2016-05-03 07:00:00,60,44.12,15.88,15.88,False,Normal,21.79,6.6,40.09,95.0,2.0,25.0,5.8,0,7,1
2016-05-03 07:10:00,50,47.23,2.77,2.77,False,Normal,21.79,6.883333333333329,40.0,94.1666666666667,2.16666666666667,25.166666666666696,5.95,0,7,1
2016-05-03 07:20:00,50,47.89,2.11,2.11,False,Normal,21.79,7.16666666666667,39.933333333333294,93.3333333333333,2.3333333333333295,25.3333333333333,6.1,0,7,1
2016-05-03 07:30:00,50,49.82,0.18,0.18,False,Normal,21.79,7.45,39.845,92.5,2.5,25.5,6.25,0,7,1
2016-05-03 07:40:00,50,50.83,-0.83,0.83,False,Normal,21.79,7.733333333333332,39.76,91.6666666666667,2.66666666666667,25.666666666666696,6.4,0,7,1
2016-05-03 07:50:00,40,71.78,-31.78,31.78,False,Normal,21.79,8.01666666666667,39.7,90.8333333333333,2.8333333333333295,25.8333333333333,6.55,10,7,1
2016-05-03 08:00:00,70,54.62,15.38,15.38,False,Normal,21.79,8.3,39.7,90.0,3.0,26.0,6.7,0,8,1
2016-05-03 08:10:00,50,65.0,-15.0,15.0,False,Normal,21.79,8.46666666666667,39.7,88.6666666666667,3.3333333333333295,28.3333333333333,6.633333333333329,0,8,1
2016-05-03 08:20:00,60,70.24,-10.24,10.24,False,Normal,21.79,8.63333333333333,39.59,87.3333333333333,3.6666666666666705,30.666666666666696,6.56666666666667,0,8,1
2016-05-03 08:30:00,50,73.31,-23.31,23.31,False,Normal,21.79,8.8,39.59,86.0,4.0,33.0,6.5,0,8,1
2016-05-03 08:40:00,50,78.85,-28.85,28.85,False,Normal,21.79,8.96666666666667,39.59,84.6666666666667,4.3333333333333295,35.3333333333333,6.43333333333333,0,8,1
2016-05-03 08:50:00,50,79.65,-29.65,29.65,False,Normal,21.79,9.133333333333328,39.59,83.3333333333333,4.66666666666667,37.66666666666669,6.36666666666667,0,8,1
2016-05-03 09:00:00,30,84.83,-54.83,54.83,False,Normal,21.8566666666667,9.3,39.6633333333333,82.0,5.0,40.0,6.3,0,9,1
2016-05-03 09:10:00,30,83.11,-53.11,53.11,False,Normal,21.8566666666667,9.46666666666667,39.6633333333333,80.3333333333333,5.0,40.0,6.15,0,9,1
2016-05-03 09:20:00,20,87.03,-67.03,67.03,False,Normal,21.89,9.633333333333328,39.7,78.6666666666667,5.0,40.0,6.0,0,9,1
2016-05-03 09:30:00,40,109.2,-69.2,69.2,False,Normal,21.89,9.8,39.7,77.0,5.0,40.0,5.85,10,9,1
2016-05-03 09:40:00,60,87.94,-27.94,27.94,False,Normal,22.0,9.96666666666667,39.6633333333333,75.3333333333333,5.0,40.0,5.7,0,9,1
2016-05-03 09:50:00,60,87.15,-27.15,27.15,False,Normal,22.0,10.1333333333333,39.59,73.6666666666667,5.0,40.0,5.55,0,9,1
2016-05-03 10:00:00,50,88.99,-38.99,38.99,False,Normal,22.0,10.3,39.56,72.0,5.0,40.0,5.4,0,10,1
2016-05-03 10:10:00,60,92.46,-32.46,32.46,False,Normal,22.066666666666695,10.3666666666667,39.56,70.1666666666667,5.16666666666667,40.0,5.06666666666667,0,10,1
2016-05-03 10:20:00,50,99.0,-49.0,49.0,False,Normal,22.1,10.4333333333333,39.5,68.3333333333333,5.3333333333333295,40.0,4.73333333333333,0,10,1
2016-05-03 10:30:00,40,100.36,-60.36,60.36,False,Normal,22.1,10.5,39.433333333333294,66.5,5.5,40.0,4.4,0,10,1
2016-05-03 10:40:00,60,99.82,-39.82,39.82,False,Normal,22.1333333333333,10.5666666666667,39.29,64.6666666666667,5.66666666666667,40.0,4.06666666666667,0,10,1
2016-05-03 10:50:00,50,98.7,-48.7,48.7,False,Normal,22.2,10.6333333333333,39.2225,62.83333333333329,5.8333333333333295,40.0,3.7333333333333294,0,10,1
2016-05-03 11:00:00,50,118.53,-68.53,68.53,False,Normal,22.2,10.7,39.1266666666667,61.0,6.0,40.0,3.4,10,11,1
2016-05-03 11:10:00,60,99.62,-39.62,39.62,False,Normal,22.2,10.8,39.09,60.16666666666671,5.8333333333333295,40.0,3.28333333333333,0,11,1
2016-05-03 11:20:00,60,102.11,-42.11,42.11,False,Normal,22.26,10.9,39.09,59.33333333333329,5.66666666666667,40.0,3.16666666666667,0,11,1
2016-05-03 11:30:00,50,100.99,-50.99,50.99,False,Normal,22.29,11.0,38.9666666666667,58.5,5.5,40.0,3.05,0,11,1
2016-05-03 11:40:00,50,102.22,-52.22,52.22,False,Normal,22.3566666666667,11.1,38.9,57.66666666666671,5.3333333333333295,40.0,2.93333333333333,0,11,1
2016-05-03 11:50:00,50,103.28,-53.28,53.28,False,Normal,22.39,11.2,38.76,56.83333333333329,5.16666666666667,40.0,2.81666666666667,0,11,1
2016-05-03 12:00:00,50,104.99,-54.99,54.99,False,Normal,22.39,11.3,38.6266666666667,56.0,5.0,40.0,2.7,0,12,1
2016-05-03 12:10:00,60,103.54,-43.54,43.54,False,Normal,22.5,11.5,38.56,55.33333333333329,4.8333333333333295,40.0,2.7333333333333294,0,12,1
2016-05-03 12:20:00,40,102.28,-62.28,62.28,False,Normal,22.5,11.7,38.433333333333294,54.66666666666671,4.66666666666667,40.0,2.7666666666666706,0,12,1
2016-05-03 12:30:00,60,102.26,-42.26,42.26,False,Normal,22.533333333333296,11.9,38.4,54.0,4.5,40.0,2.8,0,12,1
2016-05-03 12:40:00,60,98.59,-38.59,38.59,False,Normal,22.6,12.1,38.3266666666667,53.33333333333329,4.3333333333333295,40.0,2.8333333333333295,0,12,1
2016-05-03 12:50:00,50,99.21,-49.21,49.21,False,Normal,22.6,12.3,38.1633333333333,52.66666666666671,4.16666666666667,40.0,2.86666666666667,0,12,1
2016-05-03 13:00:00,60,97.4,-37.4,37.4,False,Normal,22.6,12.5,38.09,52.0,4.0,40.0,2.9,0,13,1
2016-05-03 13:10:00,40,99.77,-59.77,59.77,False,Normal,22.7,12.5333333333333,38.06,51.0,4.16666666666667,40.0,2.63333333333333,0,13,1
2016-05-03 13:20:00,30,100.03,-70.03,70.03,False,Normal,22.7,12.5666666666667,37.933333333333294,50.0,4.3333333333333295,40.0,2.36666666666667,0,13,1
2016-05-03 13:30:00,30,99.81,-69.81,69.81,False,Normal,22.73,12.6,37.76,49.0,4.5,40.0,2.1,0,13,1
2016-05-03 13:40:00,20,96.52,-76.52,76.52,False,Normal,22.79,12.6333333333333,37.7,48.0,4.66666666666667,40.0,1.8333333333333297,0,13,1
2016-05-03 13:50:00,60,94.22,-34.22,34.22,False,Normal,22.89,12.6666666666667,37.6633333333333,47.0,4.8333333333333295,40.0,1.56666666666667,0,13,1
2016-05-03 14:00:00,50,95.82,-45.82,45.82,False,Normal,22.89,12.7,37.59,46.0,5.0,40.0,1.3,0,14,1
2016-05-03 14:10:00,70,93.63,-23.63,23.63,False,Normal,22.945,12.8333333333333,37.45,45.33333333333329,4.8333333333333295,38.16666666666669,1.21666666666667,0,14,1
2016-05-03 14:20:00,60,91.29,-31.29,31.29,False,Normal,23.0,12.9666666666667,37.363333333333294,44.66666666666671,4.66666666666667,36.33333333333329,1.13333333333333,0,14,1
2016-05-03 14:30:00,60,94.14,-34.14,34.14,False,Normal,23.0,13.1,37.29,44.0,4.5,34.5,1.05,0,14,1
2016-05-03 14:40:00,50,93.88,-43.88,43.88,False,Normal,23.033333333333296,13.2333333333333,37.29,43.33333333333329,4.3333333333333295,32.66666666666669,0.966666666666667,0,14,1
2016-05-03 14:50:00,50,93.41,-43.41,43.41,False,Normal,23.1,13.3666666666667,37.29,42.66666666666671,4.16666666666667,30.8333333333333,0.883333333333333,0,14,1
2016-05-03 15:00:00,40,93.07,-53.07,53.07,False,Normal,23.1333333333333,13.5,37.26,42.0,4.0,29.0,0.8,0,15,1
2016-05-03 15:10:00,50,90.85,-40.85,40.85,False,Normal,23.2,13.6166666666667,37.2,41.83333333333329,4.0,30.8333333333333,0.8166666666666669,0,15,1
2016-05-03 15:20:00,50,90.06,-40.06,40.06,False,Normal,23.2,13.7333333333333,37.09,41.66666666666671,4.0,32.66666666666669,0.8333333333333329,0,15,1
2016-05-03 15:30:00,50,89.22,-39.22,39.22,False,Normal,23.2,13.85,37.09,41.5,4.0,34.5,0.85,0,15,1
2016-05-03 15:40:00,60,93.94,-33.94,33.94,False,Normal,23.2,13.9666666666667,37.09,41.33333333333329,4.0,36.33333333333329,0.866666666666667,0,15,1
2016-05-03 15:50:00,50,97.25,-47.25,47.25,False,Normal,23.2,14.0833333333333,37.03,41.16666666666671,4.0,38.16666666666669,0.883333333333333,0,15,1
2016-05-03 16:00:00,60,99.52,-39.52,39.52,False,Normal,23.29,14.2,37.09,41.0,4.0,40.0,0.9,0,16,1
2016-05-03 16:10:00,60,100.43,-40.43,40.43,False,Normal,23.29,14.1666666666667,37.09,40.66666666666671,4.16666666666667,40.0,0.7833333333333331,0,16,1
2016-05-03 16:20:00,60,100.05,-40.05,40.05,False,Normal,23.29,14.1333333333333,37.09,40.33333333333329,4.3333333333333295,40.0,0.666666666666667,0,16,1
2016-05-03 16:30:00,60,101.57,-41.57,41.57,False,Normal,23.29,14.1,37.09,40.0,4.5,40.0,0.55,0,16,1
2016-05-03 16:40:00,80,102.15,-22.15,22.15,False,Normal,23.29,14.0666666666667,36.9,39.66666666666671,4.66666666666667,40.0,0.43333333333333296,0,16,1
2016-05-03 16:50:00,70,101.36,-31.36,31.36,False,Normal,23.3566666666667,14.0333333333333,36.6266666666667,39.33333333333329,4.8333333333333295,40.0,0.316666666666667,0,16,1
2016-05-03 17:00:00,90,103.95,-13.95,13.95,False,Normal,23.29,14.0,35.7333333333333,39.0,5.0,40.0,0.2,0,17,1
2016-05-03 17:10:00,150,100.22,49.78,49.78,False,Normal,23.29,14.05,34.7333333333333,38.83333333333329,4.8333333333333295,38.16666666666669,0.15,0,17,1
2016-05-03 17:20:00,460,101.09,358.91,358.91,True,High,23.29,14.1,34.3966666666667,38.66666666666671,4.66666666666667,36.33333333333329,0.1,0,17,1
2016-05-03 17:30:00,340,119.89,220.11,220.11,True,Moderate,23.315,14.15,35.8425,38.5,4.5,34.5,0.05,0,17,1
2016-05-03 17:40:00,310,152.25,157.75,157.75,False,Normal,23.39,14.2,38.66,38.33333333333329,4.3333333333333295,32.66666666666669,0.0,0,17,1
2016-05-03 17:50:00,120,145.31,-25.31,25.31,False,Normal,23.3566666666667,14.25,38.0633333333333,38.16666666666671,4.16666666666667,30.8333333333333,-0.05,0,17,1
2016-05-03 18:00:00,140,117.54,22.46,22.46,False,Normal,23.29,14.3,35.73,38.0,4.0,29.0,-0.1,0,18,1
2016-05-03 18:10:00,150,130.36,19.64,19.64,False,Normal,23.3566666666667,14.1833333333333,36.16666666666671,38.33333333333329,4.16666666666667,30.8333333333333,-0.0666666666666667,0,18,1
2016-05-03 18:20:00,120,125.64,-5.64,5.64,False,Normal,23.3566666666667,14.0666666666667,35.5,38.66666666666671,4.3333333333333295,32.66666666666669,-0.0333333333333333,0,18,1
2016-05-03 18:30:00,130,126.84,3.16,3.16,False,Normal,23.39,13.95,35.7333333333333,39.0,4.5,34.5,0.0,0,18,1
2016-05-03 18:40:00,130,118.62,11.38,11.38,False,Normal,23.39,13.8333333333333,35.1333333333333,39.33333333333329,4.66666666666667,36.33333333333329,0.0333333333333333,0,18,1
2016-05-03 18:50:00,130,114.8,15.2,15.2,False,Normal,23.39,13.7166666666667,34.76,39.66666666666671,4.8333333333333295,38.16666666666669,0.0666666666666667,0,18,1
2016-05-03 19:00:00,130,117.23,12.77,12.77,False,Normal,23.39,13.6,34.7,40.0,5.0,40.0,0.1,0,19,1
2016-05-03 19:10:00,170,117.17,52.83,52.83,False,Normal,23.29,13.3833333333333,34.43,40.83333333333329,4.8333333333333295,40.0,0.166666666666667,0,19,1
2016-05-03 19:20:00,210,121.55,88.45,88.45,False,Normal,23.29,13.1666666666667,34.23,41.66666666666671,4.66666666666667,40.0,0.233333333333333,0,19,1
2016-05-03 19:30:00,110,120.5,-10.5,10.5,False,Normal,23.29,12.95,34.1566666666667,42.5,4.5,40.0,0.3,0,19,1
2016-05-03 19:40:00,100,120.71,-20.71,20.71,False,Normal,23.29,12.7333333333333,34.1566666666667,43.33333333333329,4.3333333333333295,40.0,0.366666666666667,0,19,1
2016-05-03 19:50:00,110,113.37,-3.37,3.37,False,Normal,23.29,12.5166666666667,34.03,44.16666666666671,4.16666666666667,40.0,0.43333333333333296,0,19,1
2016-05-03 20:00:00,90,106.44,-16.44,16.44,False,Normal,23.29,12.3,34.09,45.0,4.0,40.0,0.5,0,20,1
2016-05-03 20:10:00,120,138.74,-18.74,18.74,False,Normal,23.2,11.9166666666667,33.9,47.5,3.6666666666666705,40.0,0.85,20,20,1
2016-05-03 20:20:00,130,88.42,41.58,41.58,False,Normal,23.2,11.5333333333333,33.9666666666667,50.0,3.3333333333333295,40.0,1.2,0,20,1
2016-05-03 20:30:00,130,85.19,44.81,44.81,False,Normal,23.2,11.15,34.09,52.5,3.0,40.0,1.55,0,20,1
2016-05-03 20:40:00,120,82.82,37.18,37.18,False,Normal,23.2,10.7666666666667,34.09,55.0,2.66666666666667,40.0,1.9,0,20,1
2016-05-03 20:50:00,120,81.03,38.97,38.97,False,Normal,23.1,10.3833333333333,34.2,57.5,2.3333333333333295,40.0,2.25,0,20,1
2016-05-03 21:00:00,60,103.65,-43.65,43.65,False,Normal,23.1,10.0,34.29,60.0,2.0,40.0,2.6,10,21,1
2016-05-03 21:10:00,60,80.03,-20.03,20.03,False,Normal,23.1,9.71666666666667,34.43,61.0,1.8333333333333297,40.0,2.53333333333333,0,21,1
2016-05-03 21:20:00,50,78.15,-28.15,28.15,False,Normal,23.1,9.43333333333333,34.53,62.0,1.66666666666667,40.0,2.4666666666666694,0,21,1
2016-05-03 21:30:00,60,89.84,-29.84,29.84,False,Normal,23.1,9.15,34.59,63.0,1.5,40.0,2.4,10,21,1
2016-05-03 21:40:00,60,65.35,-5.35,5.35,False,Normal,23.1,8.86666666666667,34.79,64.0,1.33333333333333,40.0,2.3333333333333295,0,21,1
2016-05-03 21:50:00,50,62.02,-12.02,12.02,False,Normal,23.033333333333296,8.58333333333333,34.79,65.0,1.16666666666667,40.0,2.2666666666666706,0,21,1
2016-05-03 22:00:00,60,60.06,-0.06,0.06,False,Normal,23.0,8.3,34.79,66.0,1.0,40.0,2.2,0,22,1
2016-05-03 22:10:00,60,59.7,0.3,0.3,False,Normal,23.0,8.0,34.8633333333333,68.1666666666667,1.0,40.0,2.3333333333333295,0,22,1
2016-05-03 22:20:00,60,62.59,-2.59,2.59,False,Normal,22.963333333333296,7.7,35.0,70.3333333333333,1.0,40.0,2.4666666666666694,0,22,1
2016-05-03 22:30:00,50,64.03,-14.03,14.03,False,Normal,22.89,7.4,35.0,72.5,1.0,40.0,2.6,0,22,1
2016-05-03 22:40:00,40,62.11,-22.11,22.11,False,Normal,22.89,7.1,35.0,74.6666666666667,1.0,40.0,2.7333333333333294,0,22,1
2016-05-03 22:50:00,60,59.96,0.04,0.04,False,Normal,22.823333333333295,6.8,35.0,76.8333333333333,1.0,40.0,2.86666666666667,0,22,1
2016-05-03 23:00:00,50,60.15,-10.15,10.15,False,Normal,22.79,6.5,35.0,79.0,1.0,40.0,3.0,0,23,1
2016-05-03 23:10:00,50,57.33,-7.33,7.33,False,Normal,22.79,6.46666666666667,35.0,78.6666666666667,1.0,40.0,2.93333333333333,0,23,1
2016-05-03 23:20:00,40,56.15,-16.15,16.15,False,Normal,22.79,6.43333333333333,35.0,78.3333333333333,1.0,40.0,2.86666666666667,0,23,1
2016-05-03 23:30:00,30,56.08,-26.08,26.08,False,Normal,22.79,6.4,35.06,78.0,1.0,40.0,2.8,0,23,1
2016-05-03 23:40:00,40,55.42,-15.42,15.42,False,Normal,22.7,6.36666666666667,35.09,77.6666666666667,1.0,40.0,2.7333333333333294,0,23,1
2016-05-03 23:50:00,40,53.58,-13.58,13.58,False,Normal,22.7,6.3333333333333295,35.1725,77.3333333333333,1.0,40.0,2.66666666666667,0,23,1
2016-05-04 00:00:00,40,33.68,6.32,6.32,False,Normal,22.7,6.3,35.2,77.0,1.0,40.0,2.6,0,0,2
2016-05-04 00:10:00,50,33.17,16.83,16.83,False,Normal,22.6,5.96666666666667,35.2,78.3333333333333,1.0,40.0,2.5,0,0,2
2016-05-04 00:20:00,60,33.65,26.35,26.35,False,Normal,22.6,5.633333333333329,35.26,79.6666666666667,1.0,40.0,2.4,0,0,2
2016-05-04 00:30:00,50,36.19,13.81,13.81,False,Normal,22.6,5.3,35.29,81.0,1.0,40.0,2.3,0,0,2
2016-05-04 00:40:00,50,37.11,12.89,12.89,False,Normal,22.533333333333296,4.96666666666667,35.29,82.3333333333333,1.0,40.0,2.2,0,0,2
2016-05-04 00:50:00,60,39.58,20.42,20.42,False,Normal,22.5,4.633333333333329,35.4,83.6666666666667,1.0,40.0,2.1,0,0,2
2016-05-04 01:00:00,60,41.01,18.99,18.99,False,Normal,22.5,4.3,35.4,85.0,1.0,40.0,2.0,0,1,2
2016-05-04 01:10:00,50,44.47,5.53,5.53,False,Normal,22.5,4.25,35.4,85.6666666666667,1.0,40.0,2.06666666666667,0,1,2
2016-05-04 01:20:00,60,44.98,15.02,15.02,False,Normal,22.5,4.2,35.4666666666667,86.3333333333333,1.0,40.0,2.13333333333333,0,1,2
2016-05-04 01:30:00,50,44.28,5.72,5.72,False,Normal,22.39,4.15,35.4,87.0,1.0,40.0,2.2,0,1,2
2016-05-04 01:40:00,50,45.17,4.83,4.83,False,Normal,22.39,4.1,35.4666666666667,87.6666666666667,1.0,40.0,2.2666666666666706,0,1,2
2016-05-04 01:50:00,50,42.59,7.41,7.41,False,Normal,22.39,4.05,35.5,88.3333333333333,1.0,40.0,2.3333333333333295,0,1,2
2016-05-04 02:00:00,50,45.84,4.16,4.16,False,Normal,22.39,4.0,35.5,89.0,1.0,40.0,2.4,0,2,2
2016-05-04 02:10:00,40,46.15,-6.15,6.15,False,Normal,22.3566666666667,3.9166666666666705,35.5,89.0,1.0,40.0,2.31666666666667,0,2,2
2016-05-04 02:20:00,60,46.63,13.37,13.37,False,Normal,22.29,3.8333333333333295,35.5,89.0,1.0,40.0,2.2333333333333294,0,2,2
2016-05-04 02:30:00,60,45.36,14.64,14.64,False,Normal,22.29,3.75,35.53,89.0,1.0,40.0,2.15,0,2,2
2016-05-04 02:40:00,60,48.58,11.42,11.42,False,Normal,22.29,3.6666666666666705,35.59,89.0,1.0,40.0,2.06666666666667,0,2,2
2016-05-04 02:50:00,60,48.93,11.07,11.07,False,Normal,22.2,3.5833333333333295,35.53,89.0,1.0,40.0,1.98333333333333,0,2,2
2016-05-04 03:00:00,50,50.18,-0.18,0.18,False,Normal,22.2,3.5,35.59,89.0,1.0,40.0,1.9,0,3,2
2016-05-04 03:10:00,50,48.79,1.21,1.21,False,Normal,22.2,3.3333333333333295,35.59,89.5,1.0,38.16666666666669,1.8,0,3,2
2016-05-04 03:20:00,50,49.24,0.76,0.76,False,Normal,22.2,3.16666666666667,35.7,90.0,1.0,36.33333333333329,1.7,0,3,2
2016-05-04 03:30:00,20,49.24,-29.24,29.24,False,Normal,22.1333333333333,3.0,35.7,90.5,1.0,34.5,1.6,0,3,2
2016-05-04 03:40:00,30,50.66,-20.66,20.66,False,Normal,22.1,2.8333333333333295,35.7,91.0,1.0,32.66666666666669,1.5,0,3,2
2016-05-04 03:50:00,30,49.8,-19.8,19.8,False,Normal,22.1,2.66666666666667,35.76,91.5,1.0,30.8333333333333,1.4,0,3,2
2016-05-04 04:00:00,30,50.81,-20.81,20.81,False,Normal,22.066666666666695,2.5,35.76,92.0,1.0,29.0,1.3,0,4,2
2016-05-04 04:10:00,60,52.04,7.96,7.96,False,Normal,22.0,2.45,35.7,92.1666666666667,1.0,30.8333333333333,1.26666666666667,0,4,2
2016-05-04 04:20:00,50,50.37,-0.37,0.37,False,Normal,22.0,2.4,35.73,92.3333333333333,1.0,32.66666666666669,1.23333333333333,0,4,2
2016-05-04 04:30:00,60,53.63,6.37,6.37,False,Normal,22.0,2.35,35.79,92.5,1.0,34.5,1.2,0,4,2
2016-05-04 04:40:00,40,58.0,-18.0,18.0,False,Normal,22.0,2.3,35.79,92.6666666666667,1.0,36.33333333333329,1.16666666666667,0,4,2
2016-05-04 04:50:00,60,57.28,2.72,2.72,False,Normal,21.9266666666667,2.25,35.79,92.8333333333333,1.0,38.16666666666669,1.13333333333333,0,4,2
2016-05-04 05:00:00,70,57.64,12.36,12.36,False,Normal,21.89,2.2,35.79,93.0,1.0,40.0,1.1,0,5,2
2016-05-04 05:10:00,70,81.7,-11.7,11.7,False,Normal,21.89,2.11666666666667,35.93,93.1666666666667,1.0,40.0,1.06666666666667,10,5,2
2016-05-04 05:20:00,70,51.96,18.04,18.04,False,Normal,21.89,2.03333333333333,36.433333333333294,93.3333333333333,1.0,40.0,1.03333333333333,0,5,2
2016-05-04 05:30:00,70,42.63,27.37,27.37,False,Normal,21.89,1.95,36.56,93.5,1.0,40.0,1.0,0,5,2
2016-05-04 05:40:00,70,62.64,7.36,7.36,False,Normal,21.89,1.86666666666667,36.79,93.6666666666667,1.0,40.0,0.966666666666667,10,5,2
2016-05-04 05:50:00,50,42.79,7.21,7.21,False,Normal,21.89,1.78333333333333,36.79,93.8333333333333,1.0,40.0,0.933333333333333,0,5,2
2016-05-04 06:00:00,70,49.69,20.31,20.31,False,Normal,21.89,1.7,36.8,94.0,1.0,40.0,0.9,0,6,2
2016-05-04 06:10:00,280,55.38,224.62,224.62,True,Moderate,21.89,1.78333333333333,36.8,94.0,1.0,37.83333333333329,0.966666666666667,0,6,2
2016-05-04 06:20:00,150,56.51,93.49,93.49,False,Normal,21.89,1.86666666666667,36.4666666666667,94.0,1.0,35.66666666666669,1.03333333333333,0,6,2
2016-05-04 06:30:00,60,58.43,1.57,1.57,False,Normal,21.89,1.95,36.295,94.0,1.0,33.5,1.1,0,6,2
2016-05-04 06:40:00,70,62.09,7.91,7.91,False,Normal,21.89,2.03333333333333,36.1266666666667,94.0,1.0,31.3333333333333,1.16666666666667,0,6,2
2016-05-04 06:50:00,60,60.7,-0.7,0.7,False,Normal,21.89,2.11666666666667,35.9666666666667,94.0,1.0,29.166666666666696,1.23333333333333,0,6,2
2016-05-04 07:00:00,70,63.98,6.02,6.02,False,Normal,21.89,2.2,35.8266666666667,94.0,1.0,27.0,1.3,0,7,2
2016-05-04 07:10:00,50,62.62,-12.62,12.62,False,Normal,21.89,2.85,35.79,92.1666666666667,1.0,27.3333333333333,1.65,0,7,2
2016-05-04 07:20:00,60,61.01,-1.01,1.01,False,Normal,21.89,3.5,35.79,90.3333333333333,1.0,27.666666666666696,2.0,0,7,2
2016-05-04 07:30:00,50,61.69,-11.69,11.69,False,Normal,21.79,4.15,35.73,88.5,1.0,28.0,2.35,0,7,2
2016-05-04 07:40:00,50,64.05,-14.05,14.05,False,Normal,21.79,4.8,35.73,86.6666666666667,1.0,28.3333333333333,2.7,0,7,2
2016-05-04 07:50:00,80,63.89,16.11,16.11,False,Normal,21.79,5.45,35.7,84.8333333333333,1.0,28.666666666666696,3.05,0,7,2
2016-05-04 08:00:00,60,88.8,-28.8,28.8,False,Normal,21.79,6.1,35.7,83.0,1.0,29.0,3.4,10,8,2
2016-05-04 08:10:00,370,76.42,293.58,293.58,True,Moderate,21.823333333333295,6.6,35.79,80.5,1.0,30.8333333333333,3.41666666666667,0,8,2
2016-05-04 08:20:00,400,80.79,319.21,319.21,True,High,21.823333333333295,7.1,35.79,78.0,1.0,32.66666666666669,3.43333333333333,0,8,2
